id,release_date,movie,production_budget,domestic_gross,worldwide_gross,production_budget_num,domestic_gross_num,worldwide_gross_num,domestic_ratio,worldwide_ratio,profit_num,roi_num,domestic_pct
76,2006-01-20,Underworld: Evolution,"$45,000,000","$62,318,875","$113,417,762",45000000.0,62318875.0,113417762.0,1.384863888888889,2.520394711111111,68417762.0,1.5203947111111111,54.94630990867198
77,2000-08-04,Coyote Ugly,"$45,000,000","$60,786,269","$113,916,474",45000000.0,60786269.0,113916474.0,1.3508059777777779,2.5314772,68916474.0,1.5314772,53.360384907980915
78,2003-11-07,Love Actually,"$45,000,000","$59,472,278","$248,505,300",45000000.0,59472278.0,248505300.0,1.3216061777777777,5.52234,203505300.0,4.52234,23.931995816588216
79,1996-08-09,Jack,"$45,000,000","$58,617,334","$58,617,334",45000000.0,58617334.0,58617334.0,1.3026074222222221,1.3026074222222221,13617334.0,0.3026074222222222,100.0
80,1994-10-07,The Specialist,"$45,000,000","$57,362,581","$57,362,581",45000000.0,57362581.0,57362581.0,1.2747240222222223,1.2747240222222223,12362581.0,0.2747240222222222,100.0
81,2016-12-09,Office Christmas Party,"$45,000,000","$54,767,494","$91,323,299",45000000.0,54767494.0,91323299.0,1.2170554222222223,2.0294066444444443,46323299.0,1.0294066444444445,59.970998200579686
82,1996-08-16,Tin Cup,"$45,000,000","$53,854,588","$75,854,588",45000000.0,53854588.0,75854588.0,1.1967686222222222,1.6856575111111112,30854588.0,0.6856575111111111,70.99713994887165
83,2005-11-23,"Yours, Mine and Ours","$45,000,000","$53,359,917","$72,359,917",45000000.0,53359917.0,72359917.0,1.1857759333333333,1.6079981555555556,27359917.0,0.6079981555555556,73.74236899691303
84,2005-05-13,Kicking and Screaming,"$45,000,000","$52,842,724","$55,842,724",45000000.0,52842724.0,55842724.0,1.1742827555555555,1.2409494222222222,10842724.0,0.2409494222222222,94.62776923274731
85,2005-04-29,The Hitchhiker's Guide to the Galaxy,"$45,000,000","$51,019,112","$102,746,214",45000000.0,51019112.0,102746214.0,1.1337580444444444,2.2832492,57746214.0,1.2832492,49.65546662381156
86,2007-09-21,Resident Evil: Extinction,"$45,000,000","$50,648,679","$149,871,103",45000000.0,50648679.0,149871103.0,1.1255262,3.3304689555555558,104871103.0,2.3304689555555558,33.79482634487584
87,2004-12-25,Fat Albert,"$45,000,000","$48,114,556","$48,563,556",45000000.0,48114556.0,48563556.0,1.0692123555555555,1.0791901333333334,3563556.0,0.07919013333333333,99.07543838017133
88,2012-07-06,Savages,"$45,000,000","$47,323,100","$82,513,490",45000000.0,47323100.0,82513490.0,1.0516244444444445,1.833633111111111,37513490.0,0.8336331111111112,57.3519554196532
89,1994-09-30,The River Wild,"$45,000,000","$46,815,000","$94,215,000",45000000.0,46815000.0,94215000.0,1.0403333333333333,2.0936666666666666,49215000.0,1.0936666666666666,49.68953988218436
90,2014-05-23,Blended,"$45,000,000","$46,290,741","$127,990,741",45000000.0,46290741.0,127990741.0,1.0286831333333333,2.844238688888889,82990741.0,1.8442386888888889,36.16725759873521
91,2017-06-16,All Eyez on Me,"$45,000,000","$44,922,302","$54,876,855",45000000.0,44922302.0,54876855.0,0.9982733777777778,1.2194856666666667,9876855.0,0.21948566666666666,81.8601977099453
92,2006-01-13,Last Holiday,"$45,000,000","$38,399,961","$43,343,247",45000000.0,38399961.0,43343247.0,0.8533324666666666,0.9631832666666666,-1656753.0,-0.03681673333333333,88.59502611790944
93,2006-03-03,16 Blocks,"$45,000,000","$36,895,141","$65,595,141",45000000.0,36895141.0,65595141.0,0.8198920222222222,1.4576698,20595141.0,0.4576698,56.2467591921176
94,1995-07-14,The Indian in the Cupboard,"$45,000,000","$35,627,222","$35,627,222",45000000.0,35627222.0,35627222.0,0.7917160444444444,0.7917160444444444,-9372778.0,-0.20828395555555557,100.0
95,2004-09-10,Cellular,"$45,000,000","$32,003,620","$61,475,984",45000000.0,32003620.0,61475984.0,0.7111915555555556,1.3661329777777778,16475984.0,0.36613297777777776,52.05873565195801
96,2006-07-28,The Ant Bully,"$45,000,000","$28,142,535","$49,610,898",45000000.0,28142535.0,49610898.0,0.6253896666666666,1.1024644,4610898.0,0.1024644,56.726518032388775
97,2003-07-18,Johnny English,"$45,000,000","$28,013,509","$163,126,676",45000000.0,28013509.0,163126676.0,0.6225224222222222,3.6250372444444445,118126676.0,2.6250372444444445,17.17285589758477
98,1984-12-14,Dune,"$45,000,000","$27,447,471","$27,447,471",45000000.0,27447471.0,27447471.0,0.6099438,0.6099438,-17552529.0,-0.3900562,100.0
99,2009-07-31,Aliens in the Attic,"$45,000,000","$25,200,412","$59,551,283",45000000.0,25200412.0,59551283.0,0.5600091555555555,1.3233618444444444,14551283.0,0.32336184444444444,42.317160488381084
100,2007-09-14,Across the Universe,"$45,000,000","$24,343,673","$29,367,143",45000000.0,24343673.0,29367143.0,0.5409705111111112,0.6526031777777778,-15632857.0,-0.34739682222222223,82.8942502169857
1,2008-12-26,Revolutionary Road,"$45,000,000","$22,951,340","$79,604,820",45000000.0,22951340.0,79604820.0,0.5100297777777778,1.768996,34604820.0,0.768996,28.831595875727125
2,2008-08-29,Babylon A.D.,"$45,000,000","$22,532,572","$70,216,497",45000000.0,22532572.0,70216497.0,0.5007238222222222,1.5603666,25216497.0,0.5603666,32.09013972884463
3,1994-11-04,Frankenstein,"$45,000,000","$22,006,296","$112,006,296",45000000.0,22006296.0,112006296.0,0.4890288,2.4890288,67006296.0,1.4890288,19.647374108326908
4,1996-10-04,The Glimmer Man,"$45,000,000","$20,404,841","$36,404,841",45000000.0,20404841.0,36404841.0,0.4534409111111111,0.8089964666666667,-8595159.0,-0.19100353333333334,56.049801178914635
5,1996-07-17,Multiplicity,"$45,000,000","$20,133,326","$20,133,326",45000000.0,20133326.0,20133326.0,0.44740724444444446,0.44740724444444446,-24866674.0,-0.5525927555555555,100.0
6,2019-05-03,UglyDolls,"$45,000,000","$19,894,664","$24,644,664",45000000.0,19894664.0,24644664.0,0.44210364444444444,0.5476592,-20355336.0,-0.4523408,80.72605088062876
7,2001-01-19,The Pledge,"$45,000,000","$19,719,930","$29,406,132",45000000.0,19719930.0,29406132.0,0.43822066666666665,0.6534696,-15593868.0,-0.3465304,67.06060491056763
8,2005-12-16,The Producers: The Movie Musical,"$45,000,000","$19,398,532","$32,952,995",45000000.0,19398532.0,32952995.0,0.4310784888888889,0.7322887777777778,-12047005.0,-0.2677112222222222,58.86728050060397
9,1996-06-07,The Phantom,"$45,000,000","$17,220,599","$17,220,599",45000000.0,17220599.0,17220599.0,0.3826799777777778,0.3826799777777778,-27779401.0,-0.6173200222222223,100.0
10,2005-07-01,Rebound,"$45,000,000","$16,809,014","$17,492,014",45000000.0,16809014.0,17492014.0,0.3735336444444444,0.3887114222222222,-27507986.0,-0.6112885777777778,96.09536100302687
11,2010-02-19,The Ghost Writer,"$45,000,000","$15,541,549","$65,532,491",45000000.0,15541549.0,65532491.0,0.34536775555555554,1.4562775777777779,20532491.0,0.4562775777777778,23.715791606334633
12,2000-12-22,All the Pretty Horses,"$45,000,000","$15,527,125","$18,120,267",45000000.0,15527125.0,18120267.0,0.3450472222222222,0.4026726,-26879733.0,-0.5973274,85.68927268014318
13,2008-09-05,Bangkok Dangerous,"$45,000,000","$15,298,133","$46,598,133",45000000.0,15298133.0,46598133.0,0.3399585111111111,1.0355140666666667,1598133.0,0.03551406666666666,32.82992689857338
14,1995-12-20,Nixon,"$45,000,000","$13,668,249","$34,668,249",45000000.0,13668249.0,34668249.0,0.30373886666666666,0.7704055333333333,-10331751.0,-0.22959446666666666,39.425841783933194
15,2012-09-21,Dredd,"$45,000,000","$13,414,714","$41,467,606",45000000.0,13414714.0,41467606.0,0.29810475555555555,0.9215023555555556,-3532394.0,-0.07849764444444444,32.349863650194806
16,2011-10-28,The Rum Diary,"$45,000,000","$13,109,815","$21,544,732",45000000.0,13109815.0,21544732.0,0.29132922222222224,0.4787718222222222,-23455268.0,-0.5212281777777777,60.84928324938087
17,1998-01-30,Deep Rising,"$45,000,000","$11,203,026","$11,203,026",45000000.0,11203026.0,11203026.0,0.24895613333333333,0.24895613333333333,-33796974.0,-0.7510438666666667,100.0
18,2018-12-21,Welcome to Marwen,"$45,000,000","$10,763,520","$12,874,922",45000000.0,10763520.0,12874922.0,0.23918933333333334,0.2861093777777778,-32125078.0,-0.7138906222222222,83.60066181371818
19,2011-10-21,Johnny English Reborn,"$45,000,000","$8,406,711","$164,640,401",45000000.0,8406711.0,164640401.0,0.1868158,3.6586755777777777,119640401.0,2.6586755777777777,5.106104545991721
20,2008-09-26,Miracle at St. Anna,"$45,000,000","$7,916,887","$9,676,497",45000000.0,7916887.0,9676497.0,0.17593082222222223,0.21503326666666667,-35323503.0,-0.7849667333333333,81.81563018104589
21,2002-04-05,Big Trouble,"$45,000,000","$7,262,288","$8,488,871",45000000.0,7262288.0,8488871.0,0.16138417777777778,0.1886415777777778,-36511129.0,-0.8113584222222222,85.55069337253445
22,2006-12-21,Man cheng jin dai huang jin jia,"$45,000,000","$6,566,773","$76,904,429",45000000.0,6566773.0,76904429.0,0.1459282888888889,1.7089873111111111,31904429.0,0.7089873111111111,8.538874919674653
23,2007-11-16,Love in the Time of Cholera,"$45,000,000","$4,617,608","$31,077,418",45000000.0,4617608.0,31077418.0,0.10261351111111111,0.6906092888888888,-13922582.0,-0.3093907111111111,14.858402972859587
24,2002-12-25,Pinocchio,"$45,000,000","$3,681,811","$31,681,811",45000000.0,3681811.0,31681811.0,0.08181802222222222,0.7040402444444445,-13318189.0,-0.29595975555555554,11.6212138251819
25,1997-01-31,Shadow Conspiracy,"$45,000,000","$2,154,540","$2,154,540",45000000.0,2154540.0,2154540.0,0.04787866666666667,0.04787866666666667,-42845460.0,-0.9521213333333334,100.0
26,2012-12-31,Foodfight!,"$45,000,000",$0,"$73,706",45000000.0,0.0,73706.0,0.0,0.0016379111111111111,-44926294.0,-0.9983620888888889,0.0
27,2012-10-12,Argo,"$44,500,000","$136,025,503","$227,140,757",44500000.0,136025503.0,227140757.0,3.0567528764044942,5.104286674157303,182640757.0,4.104286674157303,59.885995272966355
28,1993-08-06,The Fugitive,"$44,000,000","$183,875,760","$353,715,317",44000000.0,183875760.0,353715317.0,4.178994545454546,8.038984477272727,309715317.0,7.038984477272727,51.984110148105344
29,1985-05-22,Rambo: First Blood Part II,"$44,000,000","$150,415,432","$300,400,000",44000000.0,150415432.0,300400000.0,3.4185325454545454,6.827272727272727,256400000.0,5.827272727272727,50.071715046604524
30,1996-10-18,Sleepers,"$44,000,000","$53,300,852","$165,600,852",44000000.0,53300852.0,165600852.0,1.211383,3.7636557272727273,121600852.0,2.7636557272727273,32.186339234534856
31,2010-07-30,Charlie St. Cloud,"$44,000,000","$31,206,263","$48,478,084",44000000.0,31206263.0,48478084.0,0.70923325,1.1017746363636363,4478084.0,0.10177463636363636,64.37189844384113
32,1996-02-02,The Juror,"$44,000,000","$22,730,924","$22,730,924",44000000.0,22730924.0,22730924.0,0.516611909090909,0.516611909090909,-21269076.0,-0.4833880909090909,100.0
33,2014-02-06,The Interview,"$44,000,000","$6,105,175","$12,342,632",44000000.0,6105175.0,12342632.0,0.13875397727272729,0.2805143636363636,-31657368.0,-0.7194856363636364,49.46412564192143
34,1980-11-19,Heaven's Gate,"$44,000,000","$3,484,331","$3,484,523",44000000.0,3484331.0,3484523.0,0.07918934090909091,0.07919370454545455,-40515477.0,-0.9208062954545455,99.99448992014115
35,2013-06-28,The Heat,"$43,000,000","$159,581,587","$229,727,774",43000000.0,159581587.0,229727774.0,3.711199697674419,5.342506372093023,186727774.0,4.342506372093023,69.46551747809127
36,2000-12-19,Finding Forrester,"$43,000,000","$51,768,623","$80,013,623",43000000.0,51768623.0,80013623.0,1.203921465116279,1.8607819302325581,37013623.0,0.8607819302325581,64.69976118941646
37,2000-04-14,28 Days,"$43,000,000","$37,035,515","$62,063,972",43000000.0,37035515.0,62063972.0,0.8612910465116279,1.4433481860465116,19063972.0,0.4433481860465116,59.67313049187377
38,2005-05-13,Danny the Dog,"$43,000,000","$24,537,621","$49,037,621",43000000.0,24537621.0,49037621.0,0.5706423488372093,1.1404097906976745,6037621.0,0.14040979069767442,50.03835932416053
39,2002-04-12,The Sweetest Thing,"$43,000,000","$24,430,272","$63,078,756",43000000.0,24430272.0,63078756.0,0.5681458604651163,1.4669478139534884,20078756.0,0.4669478139534884,38.72979359326617
40,2018-11-09,The Girl in the Spiderâs Web,"$43,000,000","$14,828,555","$34,983,342",43000000.0,14828555.0,34983342.0,0.34485011627906975,0.8135660930232558,-8016658.0,-0.1864339069767442,42.38747401549
41,2017-01-06,A Monster Calls,"$43,000,000","$3,740,823","$46,414,530",43000000.0,3740823.0,46414530.0,0.08699588372093023,1.0794076744186047,3414530.0,0.07940767441860465,8.059594700194099
42,2011-01-28,The Mechanic,"$42,500,000","$29,121,498","$76,347,393",42500000.0,29121498.0,76347393.0,0.6852117176470588,1.7964092470588235,33847393.0,0.7964092470588235,38.143408511669804
43,1993-06-30,The Firm,"$42,000,000","$158,340,892","$270,340,892",42000000.0,158340892.0,270340892.0,3.770021238095238,6.4366879047619046,228340892.0,5.4366879047619046,58.570825459879
44,2012-03-16,21 Jump Street,"$42,000,000","$138,447,667","$202,812,429",42000000.0,138447667.0,202812429.0,3.2963730238095237,4.828867357142857,160812429.0,3.8288673571428573,68.26389668652901
45,1999-05-28,Notting Hill,"$42,000,000","$116,089,678","$363,728,085",42000000.0,116089678.0,363728085.0,2.7640399523809522,8.6601925,321728085.0,7.6601925,31.91661100351929
46,2000-06-21,Chicken Run,"$42,000,000","$106,793,915","$227,793,915",42000000.0,106793915.0,227793915.0,2.5427122619047617,5.423664642857143,185793915.0,4.423664642857143,46.88181200977208
47,2004-01-16,Along Came Polly,"$42,000,000","$88,073,507","$173,044,410",42000000.0,88073507.0,173044410.0,2.096988261904762,4.120105,131044410.0,3.120105,50.89647622826996
48,1992-07-01,Boomerang,"$42,000,000","$70,052,444","$131,052,444",42000000.0,70052444.0,131052444.0,1.6679153333333334,3.1202962857142857,89052444.0,2.1202962857142857,53.45374863821692
49,2009-07-10,BrÃ¼no,"$42,000,000","$60,054,530","$138,708,527",42000000.0,60054530.0,138708527.0,1.429869761904762,3.3025839761904763,96708527.0,2.3025839761904763,43.295485359742884
50,1963-06-12,Cleopatra,"$42,000,000","$57,000,000","$71,000,000",42000000.0,57000000.0,71000000.0,1.3571428571428572,1.6904761904761905,29000000.0,0.6904761904761905,80.28169014084507
51,2017-05-12,Snatched,"$42,000,000","$45,852,178","$57,852,177",42000000.0,45852178.0,57852177.0,1.0917185238095237,1.3774327857142856,15852177.0,0.37743278571428573,79.2574806649022
52,2012-10-12,Here Comes the Boom,"$42,000,000","$45,290,318","$73,239,258",42000000.0,45290318.0,73239258.0,1.0783409047619048,1.7437918571428572,31239258.0,0.7437918571428571,61.83885423852874
53,2002-04-05,High Crimes,"$42,000,000","$41,543,207","$63,781,100",42000000.0,41543207.0,63781100.0,0.9891239761904762,1.5185976190476191,21781100.0,0.518597619047619,65.13403970768769
54,1996-11-15,The Mirror Has Two Faces,"$42,000,000","$41,267,469","$41,267,469",42000000.0,41267469.0,41267469.0,0.9825587857142857,0.9825587857142857,-732531.0,-0.017441214285714286,100.0
55,2011-03-11,Red Riding Hood,"$42,000,000","$37,662,162","$91,678,442",42000000.0,37662162.0,91678442.0,0.8967181428571429,2.182820047619048,49678442.0,1.1828200476190476,41.080717754780345
56,2002-01-25,The Mothman Prophecies,"$42,000,000","$35,228,696","$56,438,555",42000000.0,35228696.0,56438555.0,0.8387784761904762,1.343775119047619,14438555.0,0.34377511904761904,62.41955698546854
57,1989-07-14,Licence to Kill,"$42,000,000","$34,667,015","$156,167,015",42000000.0,34667015.0,156167015.0,0.825405119047619,3.718262261904762,114167015.0,2.718262261904762,22.198679407428003
58,2018-12-25,Holmes & Watson,"$42,000,000","$30,568,743","$41,926,605",42000000.0,30568743.0,41926605.0,0.7278272142857143,0.9982525,-73395.0,-0.0017475,72.91013188403879
59,2012-01-27,One for the Money,"$42,000,000","$26,414,527","$36,197,221",42000000.0,26414527.0,36197221.0,0.6289173095238095,0.8618385952380953,-5802779.0,-0.13816140476190475,72.97390868763102
60,2001-03-09,15 Minutes,"$42,000,000","$24,375,436","$56,331,864",42000000.0,24375436.0,56331864.0,0.5803675238095238,1.3412348571428572,14331864.0,0.3412348571428571,43.271133367786305
61,2005-09-16,Lord of War,"$42,000,000","$24,149,632","$60,437,727",42000000.0,24149632.0,60437727.0,0.5749912380952381,1.4389935,18437727.0,0.4389935,39.957875980345854
62,1993-05-28,Super Mario Bros.,"$42,000,000","$20,844,907","$20,844,907",42000000.0,20844907.0,20844907.0,0.4963073095238095,0.4963073095238095,-21155093.0,-0.5036926904761905,100.0
63,1992-10-02,Hero,"$42,000,000","$19,487,173","$66,787,173",42000000.0,19487173.0,66787173.0,0.46398030952380953,1.5901707857142857,24787173.0,0.5901707857142857,29.178017461526633
64,2012-01-27,Man on a Ledge,"$42,000,000","$18,620,000","$49,621,440",42000000.0,18620000.0,49621440.0,0.44333333333333336,1.1814628571428571,7621440.0,0.18146285714285715,37.52410248473241
65,2010-12-03,The Warrior's Way,"$42,000,000","$5,666,340","$8,514,325",42000000.0,5666340.0,8514325.0,0.13491285714285714,0.2027220238095238,-33485675.0,-0.7972779761904762,66.55066608333603
66,1997-04-18,McHale's Navy,"$42,000,000","$4,408,420","$4,408,420",42000000.0,4408420.0,4408420.0,0.10496238095238095,0.10496238095238095,-37591580.0,-0.895037619047619,100.0
67,2010-05-28,Micmacs,"$42,000,000","$1,259,693","$11,756,922",42000000.0,1259693.0,11756922.0,0.029992690476190475,0.2799267142857143,-30243078.0,-0.7200732857142857,10.714479521085536
68,2006-12-31,Les BronzÃ©s 3: amis pour la vie,"$42,000,000",$0,"$83,833,602",42000000.0,0.0,83833602.0,0.0,1.9960381428571428,41833602.0,0.9960381428571429,0.0
69,2015-12-31,Pourquoi j'ai pas mangÃ© mon pÃ¨re,"$42,000,000",$0,"$15,451,663",42000000.0,0.0,15451663.0,0.0,0.3678967380952381,-26548337.0,-0.632103261904762,0.0
70,2002-11-08,8 Mile,"$41,000,000","$116,724,075","$245,768,384",41000000.0,116724075.0,245768384.0,2.8469286585365854,5.994350829268293,204768384.0,4.994350829268293,47.493527483177004
71,2019-05-31,Rocketman,"$41,000,000","$57,342,725","$108,642,725",41000000.0,57342725.0,108642725.0,1.398603048780488,2.64982256097561,67642725.0,1.6498225609756099,52.781007656057966
72,2001-05-11,A Knightâs Tale,"$41,000,000","$56,083,966","$100,622,586",41000000.0,56083966.0,100622586.0,1.3679016097560976,2.454209414634146,59622586.0,1.4542094146341464,55.736955518117966
73,2003-08-22,The Medallion,"$41,000,000","$22,108,977","$22,108,977",41000000.0,22108977.0,22108977.0,0.5392433414634147,0.5392433414634147,-18891023.0,-0.4607566585365854,100.0
74,2011-10-14,The Big Year,"$41,000,000","$7,204,138","$7,684,524",41000000.0,7204138.0,7684524.0,0.17571068292682926,0.18742741463414633,-33315476.0,-0.8125725853658536,93.74865639042834
75,1999-08-06,The Sixth Sense,"$40,000,000","$293,506,292","$672,806,292",40000000.0,293506292.0,672806292.0,7.3376573,16.8201573,632806292.0,15.8201573,43.62418953121205
76,2005-07-15,Wedding Crashers,"$40,000,000","$209,218,368","$283,218,368",40000000.0,209218368.0,283218368.0,5.2304592,7.0804592,243218368.0,6.0804592,73.87175114292022
77,2010-06-11,The Karate Kid,"$40,000,000","$176,591,618","$351,774,938",40000000.0,176591618.0,351774938.0,4.41479045,8.79437345,311774938.0,7.79437345,50.20017031457766
78,2015-02-13,Fifty Shades of Grey,"$40,000,000","$166,167,230","$570,998,101",40000000.0,166167230.0,570998101.0,4.15418075,14.274952525,530998101.0,13.274952525,29.101187851411087
79,2009-06-19,The Proposal,"$40,000,000","$163,958,031","$314,709,717",40000000.0,163958031.0,314709717.0,4.098950775,7.867742925,274709717.0,6.867742925,52.0981787797801
80,2013-12-13,American Hustle,"$40,000,000","$150,117,807","$257,878,294",40000000.0,150117807.0,257878294.0,3.752945175,6.44695735,217878294.0,5.44695735,58.21265709164339
81,2019-05-17,John Wick: Chapter 3 â Parabellum,"$40,000,000","$141,744,320","$256,498,033",40000000.0,141744320.0,256498033.0,3.543608,6.412450825,216498033.0,5.412450825,55.26136724798977
82,2003-12-25,Cheaper by the Dozen,"$40,000,000","$138,614,544","$190,212,113",40000000.0,138614544.0,190212113.0,3.4653636,4.755302825,150212113.0,3.755302825,72.87366814541406
83,2014-07-25,Lucy,"$40,000,000","$126,573,960","$457,507,776",40000000.0,126573960.0,457507776.0,3.164349,11.4376944,417507776.0,10.4376944,27.665969113495457
84,2013-12-25,Lone Survivor,"$40,000,000","$125,095,601","$149,804,632",40000000.0,125095601.0,149804632.0,3.127390025,3.7451158,109804632.0,2.7451158,83.50582977968266
85,1989-11-22,Back to the Future Part II,"$40,000,000","$118,450,002","$332,000,000",40000000.0,118450002.0,332000000.0,2.96125005,8.3,292000000.0,7.3,35.67771144578313
86,1999-09-24,Double Jeopardy,"$40,000,000","$116,735,231","$177,835,231",40000000.0,116735231.0,177835231.0,2.918380775,4.445880775,137835231.0,3.445880775,65.64235351093058
87,2003-07-25,Spy Kids 3-D: Game Over,"$40,000,000","$111,760,631","$167,851,995",40000000.0,111760631.0,167851995.0,2.794015775,4.196299875,127851995.0,3.196299875,66.58284341511698
88,1996-07-24,A Time to Kill,"$40,000,000","$108,766,007","$152,266,007",40000000.0,108766007.0,152266007.0,2.719150175,3.806650175,112266007.0,2.806650175,71.43157500675774
89,1992-07-01,A League of Their Own,"$40,000,000","$107,533,925","$132,440,066",40000000.0,107533925.0,132440066.0,2.688348125,3.31100165,92440066.0,2.31100165,81.19440607950165
90,2016-06-10,The Conjuring 2: The Enfield Poltergeist,"$40,000,000","$102,470,008","$311,262,102",40000000.0,102470008.0,311262102.0,2.5617502,7.78155255,271262102.0,6.78155255,32.92081089910522
91,2010-10-01,The Social Network,"$40,000,000","$96,962,694","$224,922,135",40000000.0,96962694.0,224922135.0,2.42406735,5.623053375,184922135.0,4.623053375,43.10944941012587
92,2009-08-07,Julie & Julia,"$40,000,000","$94,125,426","$126,646,119",40000000.0,94125426.0,126646119.0,2.35313565,3.166152975,86646119.0,2.166152975,74.32160317522245
93,2009-02-06,He's Just Not That Into You,"$40,000,000","$93,953,653","$181,053,657",40000000.0,93953653.0,181053657.0,2.348841325,4.526341425,141053657.0,3.526341425,51.892712114619144
94,2017-02-10,John Wick: Chapter Two,"$40,000,000","$92,029,184","$171,350,009",40000000.0,92029184.0,171350009.0,2.3007296,4.283750225,131350009.0,3.283750225,53.70830415305085
95,2016-01-15,Ride Along 2,"$40,000,000","$90,862,685","$124,827,316",40000000.0,90862685.0,124827316.0,2.271567125,3.1206829,84827316.0,2.1206829,72.79070632264497
96,2006-04-14,Scary Movie 4,"$40,000,000","$90,710,620","$178,710,620",40000000.0,90710620.0,178710620.0,2.2677655,4.4677655,138710620.0,3.4677655,50.7583824621055
97,2015-03-27,Get Hard,"$40,000,000","$90,411,453","$106,511,453",40000000.0,90411453.0,106511453.0,2.260286325,2.662786325,66511453.0,1.662786325,84.88425465381643
98,2000-02-04,Scream 3,"$40,000,000","$89,138,076","$161,838,076",40000000.0,89138076.0,161838076.0,2.2284519,4.0459519,121838076.0,3.0459519,55.07855642080174
99,1990-05-24,Back to the Future Part III,"$40,000,000","$88,055,283","$244,088,654",40000000.0,88055283.0,244088654.0,2.201382075,6.10221635,204088654.0,5.10221635,36.0751233443239
100,2016-10-14,The Accountant,"$40,000,000","$86,260,045","$152,962,083",40000000.0,86260045.0,152962083.0,2.156501125,3.824052075,112962083.0,2.824052075,56.39308991366181
1,2014-11-14,Dumb and Dumber To,"$40,000,000","$86,208,010","$156,553,592",40000000.0,86208010.0,156553592.0,2.15520025,3.9138398,116553592.0,2.9138398,55.066133519312665
2,2014-04-25,The Other Woman,"$40,000,000","$83,911,193","$195,111,193",40000000.0,83911193.0,195111193.0,2.097779825,4.877779825,155111193.0,3.877779825,43.00685763322661
3,1992-11-13,Bram Stoker's Dracula,"$40,000,000","$82,522,790","$215,862,692",40000000.0,82522790.0,215862692.0,2.06306975,5.3965673,175862692.0,4.3965673,38.22929716822025
4,2006-02-17,Eight Below,"$40,000,000","$81,612,565","$120,455,994",40000000.0,81612565.0,120455994.0,2.040314125,3.01139985,80455994.0,2.01139985,67.75301277244866
5,1999-12-24,The Talented Mr. Ripley,"$40,000,000","$81,292,135","$128,792,135",40000000.0,81292135.0,128792135.0,2.032303375,3.219803375,88792135.0,2.219803375,63.11886591522068
6,2015-09-25,The Intern,"$40,000,000","$75,764,672","$197,115,710",40000000.0,75764672.0,197115710.0,1.8941168,4.92789275,157115710.0,3.92789275,38.43664820018658
7,1992-09-25,The Last of the Mohicans,"$40,000,000","$75,505,856","$75,505,856",40000000.0,75505856.0,75505856.0,1.8876464,1.8876464,35505856.0,0.8876464,100.0
8,2004-10-29,Ray,"$40,000,000","$75,305,995","$124,823,094",40000000.0,75305995.0,124823094.0,1.882649875,3.12057735,84823094.0,2.12057735,60.330178163986226
9,2005-04-01,Sin City,"$40,000,000","$74,103,820","$158,527,918",40000000.0,74103820.0,158527918.0,1.8525955,3.96319795,118527918.0,2.96319795,46.744965136046254
10,2015-10-16,Bridge of Spies,"$40,000,000","$72,313,754","$162,498,338",40000000.0,72313754.0,162498338.0,1.80784385,4.06245845,122498338.0,3.06245845,44.5012268371631
11,2008-02-22,Vantage Point,"$40,000,000","$72,266,306","$150,886,329",40000000.0,72266306.0,150886329.0,1.80665765,3.772158225,110886329.0,2.772158225,47.89453522989482
12,2009-03-20,"I Love You, Man","$40,000,000","$72,013,010","$92,302,502",40000000.0,72013010.0,92302502.0,1.80032525,2.30756255,52302502.0,1.30756255,78.01848101582338
13,2001-11-09,Shallow Hal,"$40,000,000","$70,836,296","$70,836,296",40000000.0,70836296.0,70836296.0,1.7709074,1.7709074,30836296.0,0.7709074,100.0
14,1991-12-20,JFK,"$40,000,000","$70,405,498","$205,400,000",40000000.0,70405498.0,205400000.0,1.76013745,5.135,165400000.0,4.135,34.277262901655305
15,2006-01-27,Big Momma's House 2,"$40,000,000","$70,165,972","$137,047,376",40000000.0,70165972.0,137047376.0,1.7541493,3.4261844,97047376.0,2.4261844,51.19833304944124
16,2018-09-21,The House with a Clock in its Walls,"$40,000,000","$68,549,695","$126,331,750",40000000.0,68549695.0,126331750.0,1.713742375,3.15829375,86331750.0,2.15829375,54.261652355801296
17,2016-11-04,Hacksaw Ridge,"$40,000,000","$67,209,615","$168,904,682",40000000.0,67209615.0,168904682.0,1.680240375,4.22261705,128904682.0,3.22261705,39.79144580491854
18,2001-03-02,The Mexican,"$40,000,000","$66,808,615","$145,238,250",40000000.0,66808615.0,145238250.0,1.670215375,3.63095625,105238250.0,2.63095625,45.999325246620636
19,2009-08-28,The Final Destination,"$40,000,000","$66,477,700","$187,384,627",40000000.0,66477700.0,187384627.0,1.6619425,4.684615675,147384627.0,3.684615675,35.47660289122864
20,2009-04-17,17 Again,"$40,000,000","$64,167,069","$139,474,906",40000000.0,64167069.0,139474906.0,1.604176725,3.48687265,99474906.0,2.48687265,46.00617475949401
21,2011-02-18,Unknown,"$40,000,000","$63,686,397","$136,123,083",40000000.0,63686397.0,136123083.0,1.592159925,3.403077075,96123083.0,2.403077075,46.78589082499696
22,2010-06-04,Get Him to the Greek,"$40,000,000","$61,153,526","$91,455,875",40000000.0,61153526.0,91455875.0,1.52883815,2.286396875,51455875.0,1.286396875,66.86670047167554
